object_id,location_id,address_primary,city,state,zip,Challenge_Potential_Served,Uniti_availability
158744,1286919659,207 S WASHINGTON ST,CONVERSE,IN,46919,TRUE,
158745,1286919665,305 E SYCAMORE ST,CONVERSE,IN,46919,TRUE,
158746,1286919679,307 E SYCAMORE ST,CONVERSE,IN,46919,TRUE,
158747,1286919689,401 E SYCAMORE ST,CONVERSE,IN,46919,TRUE,
158748,1286919722,311 E SYCAMORE ST,CONVERSE,IN,46919,TRUE,
158749,1286919573,311 E MARION ST,CONVERSE,IN,46919,TRUE,
158750,1286919583,307 E MARION ST,CONVERSE,IN,46919,TRUE,
158751,1286919595,305 E MARION ST,CONVERSE,IN,46919,TRUE,
158752,1286919620,408 E SYCAMORE ST,CONVERSE,IN,46919,TRUE,
158753,1286919648,301 S EWARD ST,CONVERSE,IN,46919,TRUE,
158754,1286919651,406 E SYCAMORE ST,CONVERSE,IN,46919,TRUE,
158755,1286919678,307 S EWARD ST,CONVERSE,IN,46919,TRUE,
158756,1286919690,409 S OHIO ST,CONVERSE,IN,46919,TRUE,
158757,1286919709,301 S EWARD ST BLDG 3,CONVERSE,IN,46919,TRUE,
158758,1286919329,502 E DELPHI ST,CONVERSE,IN,46919,TRUE,
158759,1286919344,510 E DELPHI ST,CONVERSE,IN,46919,TRUE,
158760,1286919346,506 E DELPHI ST,CONVERSE,IN,46919,TRUE,
159008,1286919658,505 E WALNUT ST,CONVERSE,IN,46919,TRUE,
159009,1286919668,301 S OHIO ST,CONVERSE,IN,46919,TRUE,
159010,1286919675,501 E WALNUT ST,CONVERSE,IN,46919,TRUE,
159020,1286919628,301 E MULBERRY ST,CONVERSE,IN,46919,TRUE,
159021,1286919631,303 E MULBERRY ST,CONVERSE,IN,46919,TRUE,
159022,1286919657,302 E SYCAMORE ST,CONVERSE,IN,46919,TRUE,
159023,1286919662,305 E MULBERRY ST,CONVERSE,IN,46919,TRUE,
159024,1286919663,304 E SYCAMORE ST,CONVERSE,IN,46919,TRUE,
159025,1286919666,306 N EWARD ST,CONVERSE,IN,46919,TRUE,
159026,1286919674,310 E SYCAMORE ST,CONVERSE,IN,46919,TRUE,
159027,1286919677,308 S EWARD ST,CONVERSE,IN,46919,TRUE,
159028,1286919680,308 E SYCAMORE ST,CONVERSE,IN,46919,TRUE,
159029,1286919683,303 E MULBERRY ST/ SYCAMORE ST,CONVERSE,IN,46919,TRUE,
159030,1286919621,206 E SYCAMORE ST,CONVERSE,IN,46919,TRUE,
159031,1286919656,208 E SYCAMORE ST,CONVERSE,IN,46919,TRUE,
159032,1286919676,207 E MULBERRY ST,CONVERSE,IN,46919,TRUE,
159033,1286919635,210 E MULBERRY ST,CONVERSE,IN,46919,TRUE,
159034,1286919686,206 E MULBERRY ST,CONVERSE,IN,46919,TRUE,
159035,1286919416,202 S WASHINGTON ST,CONVERSE,IN,46919,TRUE,
159288,1286919458,204 S WASHINGTON ST,CONVERSE,IN,46919,TRUE,
159289,1286919639,207 E SYCAMORE ST,CONVERSE,IN,46919,TRUE,
159290,1286919681,205 E SYCAMORE ST,CONVERSE,IN,46919,TRUE,
159292,1286919616,307 S MADISON ST,CONVERSE,IN,46919,TRUE,
159293,1286919682,202 E SYCAMORE ST,CONVERSE,IN,46919,TRUE,
159294,1286919607,108 E SYCAMORE ST,CONVERSE,IN,46919,TRUE,
159295,1286919630,204 E MULBERRY ST,CONVERSE,IN,46919,TRUE,
159296,1286919641,306 S MADISON ST,CONVERSE,IN,46919,TRUE,
159297,1286919644,106 E SYCAMORE ST,CONVERSE,IN,46919,TRUE,
159298,1286919671,305 S JEFFERSON ST,CONVERSE,IN,46919,TRUE,
159299,1286919724,202 E MULBERRY ST,CONVERSE,IN,46919,TRUE,
159300,1286919623,209 S JEFFERSON ST,CONVERSE,IN,46919,TRUE,
159301,1286919629,208 S MADISON ST,CONVERSE,IN,46919,TRUE,
159302,1286919646,103 E SYCAMORE ST,CONVERSE,IN,46919,TRUE,
159303,1286919647,105 E SYCAMORE ST,CONVERSE,IN,46919,TRUE,
159304,1286919660,207 S JEFFERSON ST,CONVERSE,IN,46919,TRUE,
159305,1286919714,202 N JEFFERSON ST,CONVERSE,IN,46919,TRUE,
159306,1286919618,208 S JEFFERSON ST,CONVERSE,IN,46919,TRUE,
159307,1286919638,104 W SYCAMORE ST,CONVERSE,IN,46919,TRUE,
159308,1286919684,202 S JEFFERSON ST,CONVERSE,IN,46919,TRUE,
159309,1286919685,210 S JEFFERSON ST,CONVERSE,IN,46919,TRUE,
159310,1286919617,108 W SYCAMORE ST,CONVERSE,IN,46919,TRUE,
159311,1286919619,106 W SYCAMORE ST,CONVERSE,IN,46919,TRUE,
159312,1286919625,105 W MARION ST,CONVERSE,IN,46919,TRUE,
159313,1286919673,107 W MARION ST,CONVERSE,IN,46919,TRUE,
159314,1286919627,107 W SYCAMORE ST,CONVERSE,IN,46919,TRUE,
159315,1286919632,306 S JEFFERSON ST,CONVERSE,IN,46919,TRUE,
159512,1286919653,312 S JEFFERSON ST,CONVERSE,IN,46919,TRUE,
160743,1045150604,1275 N 1200 W,CONVERSE,IN,46919,TRUE,
160744,1045150605,586 N 800 W 27,CONVERSE,IN,46919,TRUE,
160745,1045150606,590 N 800 W 27,CONVERSE,IN,46919,TRUE,
160746,1045150620,652 N 800 W 27,CONVERSE,IN,46919,TRUE,
162586,1045114305,1932 N 1000 W 27,CONVERSE,IN,46919,TRUE,
162587,1045114307,9892 W 189 N 27,CONVERSE,IN,46919,TRUE,
162588,1045114308,909 E WABASH ST,CONVERSE,IN,46919,TRUE,
164670,1123603557,19109 CHASE ST,LOWELL,IN,46356,TRUE,
164686,1286919654,224 S MAPLE ST,CONVERSE,IN,46919,TRUE,
164687,1286919667,310 S JEFFERSON ST,CONVERSE,IN,46919,TRUE,
164688,1286919672,304 S JEFFERSON ST,CONVERSE,IN,46919,TRUE,
164690,1286919643,205 S MADISON ST,CONVERSE,IN,46919,TRUE,
164870,1286918808,9892 E 1310 S BLDG 2,CONVERSE,IN,46919,TRUE,
164871,1286918821,9846 E 1310 S,CONVERSE,IN,46919,TRUE,
164872,1286918832,9892 E 1310 S,CONVERSE,IN,46919,TRUE,
164890,1286918974,705 E WABASH ST,CONVERSE,IN,46919,TRUE,
165058,1286918976,102 N COUNTY LINE RD,CONVERSE,IN,46919,TRUE,
165059,1286918978,801 E WABASH ST,CONVERSE,IN,46919,TRUE,
165060,1286918979,805 E WABASH ST,CONVERSE,IN,46919,TRUE,
165061,1286918993,813 E WABASH ST,CONVERSE,IN,46919,TRUE,
165062,1286918994,111 N MAPLE ST,CONVERSE,IN,46919,TRUE,
165372,1045114352,907 E WABASH ST,CONVERSE,IN,46919,TRUE,
165373,1045114363,905 E WABASH ST,CONVERSE,IN,46919,TRUE,
165374,1045114312,904 E WABASH ST,CONVERSE,IN,46919,TRUE,
165375,1045114366,906 E WABASH ST,CONVERSE,IN,46919,TRUE,
165377,1045114309,1003 E WABASH ST,CONVERSE,IN,46919,TRUE,
165378,1045114310,1011 E WABASH ST,CONVERSE,IN,46919,TRUE,
165379,1045114353,1015 E WABASH ST,CONVERSE,IN,46919,TRUE,
165380,1045114354,1101 E WABASH ST,CONVERSE,IN,46919,TRUE,
165381,1045114358,1007 E WABASH ST,CONVERSE,IN,46919,TRUE,
165382,1045114364,911 E WABASH ST,CONVERSE,IN,46919,TRUE,
165383,1045114306,9966 W DELPHI PIKE,CONVERSE,IN,46919,TRUE,
165384,1045114313,9918 W DELPHI PIKE,CONVERSE,IN,46919,TRUE,
165385,1045114314,910 E WABASH ST,CONVERSE,IN,46919,TRUE,
165386,1045114315,914 E WABASH ST,CONVERSE,IN,46919,TRUE,
165387,1045114320,9899 W DELPHI PIKE BLDG 2,CONVERSE,IN,46919,TRUE,
165388,1045114367,908 E WABASH ST,CONVERSE,IN,46919,TRUE,
165389,1045114316,1002 E WABASH ST,CONVERSE,IN,46919,TRUE,
165460,1123604010,2302 BELSHAW RD,LOWELL,IN,46356,TRUE,
165461,1123604011,2306 BELSHAW RD,LOWELL,IN,46356,TRUE,
165462,1123604015,2408 BELSHAW RD,LOWELL,IN,46356,TRUE,
165463,1123604013,2544 BELSHAW RD,LOWELL,IN,46356,TRUE,
165464,1123604017,2600 BELSHAW RD,LOWELL,IN,46356,TRUE,
165465,1123604019,2420 BELSHAW RD BLDG 4,LOWELL,IN,46356,TRUE,
165466,1123604020,2516 BELSHAW RD,LOWELL,IN,46356,TRUE,
165469,1123604027,1914 BELSHAW RD,LOWELL,IN,46356,TRUE,
165470,1123604028,1904 BELSHAW RD BLDG 2,LOWELL,IN,46356,TRUE,
165471,1123604012,2533 W 181ST AVE,LOWELL,IN,46356,TRUE,
165472,1123604014,2639 W 181ST AVE,LOWELL,IN,46356,TRUE,
165473,1123604018,2461 W 181ST AVE,LOWELL,IN,46356,TRUE,
165558,1045114317,1004 E WABASH ST,CONVERSE,IN,46919,TRUE,
165559,1045114318,1008 E WABASH ST,CONVERSE,IN,46919,TRUE,
165560,1045114319,1102 E WABASH ST,CONVERSE,IN,46919,TRUE,
165561,1045114321,1007 E MARION ST,CONVERSE,IN,46919,TRUE,
165562,1045114322,1009 E MARION ST,CONVERSE,IN,46919,TRUE,
165563,1045114324,1101 E MARION AVE,CONVERSE,IN,46919,TRUE,
165564,1045114355,1006 E WABASH ST,CONVERSE,IN,46919,TRUE,
165565,1045114356,1105 E MARION AVE,CONVERSE,IN,46919,TRUE,
165566,1045114360,1012 E WABASH ST,CONVERSE,IN,46919,TRUE,
165567,1045114368,1010 E WABASH ST,CONVERSE,IN,46919,TRUE,
165568,1045114369,1104 E WABASH ST,CONVERSE,IN,46919,TRUE,
165569,1045114370,1842 N 990 W 27,CONVERSE,IN,46919,TRUE,
165570,1045114371,1003 E MARION AVE,CONVERSE,IN,46919,TRUE,
165571,1045114372,1107 E MARION AVE,CONVERSE,IN,46919,TRUE,
165572,1045114374,1014 E WABASH ST,CONVERSE,IN,46919,TRUE,
165573,1045114330,9798 W DELPHI PIKE,CONVERSE,IN,46919,TRUE,
165574,1045114327,9849 W DELPHI PIKE,CONVERSE,IN,46919,TRUE,
165575,1045114328,9835 W DELPHI PIKE,CONVERSE,IN,46919,TRUE,
165576,1045114329,102 S THIRD ST,CONVERSE,IN,46919,TRUE,
165577,1045114359,9899 W DELPHI PIKE,CONVERSE,IN,46919,TRUE,
165578,1045114373,9879 W DELPHI PIKE,CONVERSE,IN,46919,TRUE,
165579,1045114378,9819 W DELPHI PIKE,CONVERSE,IN,46919,TRUE,
165580,1045114323,906 E MARION ST,CONVERSE,IN,46919,TRUE,
165581,1045114326,9933 W DELPHI PIKE,CONVERSE,IN,46919,TRUE,
165582,1045114298,302 S SECOND ST,CONVERSE,IN,46919,TRUE,
165583,1045114300,304 S SECOND ST,CONVERSE,IN,46919,TRUE,
165670,1123603551,18812 GRANT ST,LOWELL,IN,46356,TRUE,
165671,1123603573,1905 BELSHAW RD,LOWELL,IN,46356,TRUE,
165695,1123601247,17975 LINCOLN LN,LOWELL,IN,46356,TRUE,
165865,1123601239,1405 W 179TH PL,LOWELL,IN,46356,TRUE,
165866,1123601240,1425 W 179TH PL,LOWELL,IN,46356,TRUE,
165867,1123601241,18002 LINCOLN ST,LOWELL,IN,46356,TRUE,
165868,1123601242,1450 W 180TH LN,LOWELL,IN,46356,TRUE,
165869,1123601243,1418 W 180TH LN,LOWELL,IN,46356,TRUE,
165870,1123601244,17105 GRANT ST BLDG 2,LOWELL,IN,46356,TRUE,
165871,1123601245,1555 W 179TH PL,LOWELL,IN,46356,TRUE,
165872,1123601246,18052 LINCOLN ST,LOWELL,IN,46356,TRUE,
165889,1123603569,1903 BELSHAW RD,LOWELL,IN,46356,TRUE,
165890,1123603570,2104 W 181ST AVE BLDG 6,LOWELL,IN,46356,TRUE,
166086,1123603568,18406 GRANT ST BLDG 2,LOWELL,IN,46356,TRUE,
166090,1123603552,19102 HARRISON ST BLDG 5,LOWELL,IN,46356,TRUE,
166091,1413419151,19102 HARRISON ST BLDG 4,LOWELL,IN,46356,TRUE,
166095,1123603553,19006 GRANT ST BLDG 3,LOWELL,IN,46356,TRUE,
166096,1123603558,19510 HARRISON ST,LOWELL,IN,46356,TRUE,
166298,1286918995,107 N MAPLE ST,CONVERSE,IN,46919,TRUE,
166299,1286918997,110 N MAPLE ST,CONVERSE,IN,46919,TRUE,
166300,1286919314,701 E WABASH ST,CONVERSE,IN,46919,TRUE,
166301,1286918992,808 E WABASH ST,CONVERSE,IN,46919,TRUE,
166302,1286918998,810 E WABASH ST,CONVERSE,IN,46919,TRUE,
166303,1286919307,106 N OSCAR ST,CONVERSE,IN,46919,TRUE,
166304,1286919309,609 E WABASH ST,CONVERSE,IN,46919,TRUE,
166305,1286919313,133 N OSCAR ST,CONVERSE,IN,46919,TRUE,
166306,1286919321,108 N OSCAR ST,CONVERSE,IN,46919,TRUE,
166307,1286919327,601 E WABASH ST,CONVERSE,IN,46919,TRUE,
166308,1286919328,611 E WABASH ST,CONVERSE,IN,46919,TRUE,
166421,1286919334,505 E WABASH ST,CONVERSE,IN,46919,TRUE,
166422,1286919336,110 N OSCAR ST,CONVERSE,IN,46919,TRUE,
166423,1286919340,511 E WABASH ST,CONVERSE,IN,46919,TRUE,
166424,1286919341,605 E WABASH ST,CONVERSE,IN,46919,TRUE,
166425,1286919345,501 E WABASH ST,CONVERSE,IN,46919,TRUE,
166426,1286919357,106 N OHIO ST,CONVERSE,IN,46919,TRUE,
166427,1286919360,106 N OHIO ST BLDG 3,CONVERSE,IN,46919,TRUE,
166428,1286919361,106 N OHIO ST BLDG 4,CONVERSE,IN,46919,TRUE,
166429,1286919587,177 N OHIO ST BLDG 2,CONVERSE,IN,46919,TRUE,
166430,1286919571,177 N OHIO ST,CONVERSE,IN,46919,TRUE,
166431,1286919577,403 E DUNN ST,CONVERSE,IN,46919,TRUE,
166432,1286919582,107 N EWARD ST,CONVERSE,IN,46919,TRUE,
166433,1286919590,106 N WASHINGTON ST,CONVERSE,IN,46919,TRUE,
166434,1286919596,416 N EWARD ST,CONVERSE,IN,46919,TRUE,
166435,1286919603,301 E WABASH ST BLDG 6,CONVERSE,IN,46919,TRUE,
166436,1286919604,301 E WABASH ST BLDG 5,CONVERSE,IN,46919,TRUE,
166437,1286919605,301 E WABASH ST BLDG 7,CONVERSE,IN,46919,TRUE,
166438,1286919606,301 E WABASH ST BLDG 8,CONVERSE,IN,46919,TRUE,
166439,1286919574,405 E WABASH ST,CONVERSE,IN,46919,TRUE,
166440,1286919584,105 N OHIO ST,CONVERSE,IN,46919,TRUE,
166441,1286919589,409 E WABASH ST,CONVERSE,IN,46919,TRUE,
166442,1286919592,407 E WABASH ST,CONVERSE,IN,46919,TRUE,
166443,1286919597,401 E WABASH ST,CONVERSE,IN,46919,TRUE,
166444,1286919302,505 E MARION ST,CONVERSE,IN,46919,TRUE,
166445,1286919305,512 E WABASH ST,CONVERSE,IN,46919,TRUE,
166446,1286919306,334 S OHIO ST,CONVERSE,IN,46919,TRUE,
166447,1286919308,510 E WABASH ST,CONVERSE,IN,46919,TRUE,
166448,1286919310,502 E WABASH ST,CONVERSE,IN,46919,TRUE,
166480,1012906415,8273 N 700 E BLDG 2,MONTICELLO,IN,47960,TRUE,
166484,1012917129,8517 N 700 E,MONTICELLO,IN,47960,TRUE,
166617,1286919315,506 E WABASH ST,CONVERSE,IN,46919,TRUE,
166618,1286919320,516 E WABASH ST,CONVERSE,IN,46919,TRUE,
166619,1286919324,503 E MARION ST,CONVERSE,IN,46919,TRUE,
166620,1286919330,507 E MARION ST,CONVERSE,IN,46919,TRUE,
166621,1286919332,606 E WABASH ST,CONVERSE,IN,46919,TRUE,
166807,1286919337,509 E MARION ST,CONVERSE,IN,46919,TRUE,
166808,1286919338,602 E WABASH ST,CONVERSE,IN,46919,TRUE,
166809,1286919339,508 E WABASH ST,CONVERSE,IN,46919,TRUE,
166810,1286919342,608 E WABASH ST,CONVERSE,IN,46919,TRUE,
166811,1286919585,104 S EWARD ST,CONVERSE,IN,46919,TRUE,
166812,1286919588,310 E WABASH ST,CONVERSE,IN,46919,TRUE,
166813,1286919304,511 E MARION ST,CONVERSE,IN,46919,TRUE,
166926,1286919318,515 E MARION ST,CONVERSE,IN,46919,TRUE,
166927,1286919325,610 E WABASH ST,CONVERSE,IN,46919,TRUE,
166928,1286919326,513 E MARION ST,CONVERSE,IN,46919,TRUE,
166929,1286919319,702 E WABASH ST,CONVERSE,IN,46919,TRUE,
166930,1286918973,707 E WABASH ST,CONVERSE,IN,46919,TRUE,
166931,1286918984,813 E MARION ST,CONVERSE,IN,46919,TRUE,
166932,1286918985,802 E WABASH ST,CONVERSE,IN,46919,TRUE,
166933,1286918987,701 E MARION ST,CONVERSE,IN,46919,TRUE,
166934,1286919011,707 E MARION ST,CONVERSE,IN,46919,TRUE,
166935,1286918977,204 S COUNTY LINE RD,CONVERSE,IN,46919,TRUE,
166936,1286918981,615 E DELPHI ST,CONVERSE,IN,46919,TRUE,
166937,1286918983,605 E DELPHI ST,CONVERSE,IN,46919,TRUE,
166938,1286918986,601 E DELPHI ST,CONVERSE,IN,46919,TRUE,
166939,1286918991,613 E DELPHI ST,CONVERSE,IN,46919,TRUE,
166940,1413416675,607 E DELPHI ST,CONVERSE,IN,46919,TRUE,
166941,1286919303,515 E DELPHI ST,CONVERSE,IN,46919,TRUE,
166942,1286919317,519 E DELPHI ST,CONVERSE,IN,46919,TRUE,
166943,1286919323,511 E DELPHI ST,CONVERSE,IN,46919,TRUE,
166944,1286919331,519 E DELPHI ST BLDG 3,CONVERSE,IN,46919,TRUE,
166945,1286919333,519 E DELPHI ST BLDG 2,CONVERSE,IN,46919,TRUE,
166946,1286918996,602 E DELPHI ST,CONVERSE,IN,46919,TRUE,
166947,1286919311,520 E DELPHI ST BLDG 2,CONVERSE,IN,46919,TRUE,
166948,1286919312,524 E DELPHI ST,CONVERSE,IN,46919,TRUE,
166949,1286919316,514 E DELPHI ST,CONVERSE,IN,46919,TRUE,
166950,1286919322,526 E DELPHI ST,CONVERSE,IN,46919,TRUE,
166951,1286919335,520 E DELPHI ST,CONVERSE,IN,46919,TRUE,
166952,1286919652,507 E WALNUT ST BLDG 2,CONVERSE,IN,46919,TRUE,
166953,1286918975,614 E DELPHI ST,CONVERSE,IN,46919,TRUE,
167121,1286918980,612 E DELPHI ST,CONVERSE,IN,46919,TRUE,
167122,1286918982,608 E DELPHI ST,CONVERSE,IN,46919,TRUE,
167123,1286918988,604 E DELPHI ST,CONVERSE,IN,46919,TRUE,
167124,1286918989,304 S COUNTY LINE RD,CONVERSE,IN,46919,TRUE,
167395,1089030746,11044 E GIBBS AVE,ROSEDALE,IN,47874,TRUE,
167396,1089030758,10856 E GIBBS AVE,ROSEDALE,IN,47874,TRUE,
167397,1089030764,10900 E GIBBS AVE,ROSEDALE,IN,47874,TRUE,
167399,1089030742,10891 E GIBBS AVE,ROSEDALE,IN,47874,TRUE,
167512,1089030756,11089 E GIBBS AVE,ROSEDALE,IN,47874,TRUE,
167513,1089030760,11051 E GIBBS AVE,ROSEDALE,IN,47874,TRUE,
167514,1089030780,11037 E GIBBS AVE,ROSEDALE,IN,47874,TRUE,
167515,1089030804,9490 N BALDWIN ST,FONTANET,IN,47851,TRUE,
167522,1089030735,11101 E GIBBS AVE BLDG 3,ROSEDALE,IN,47874,TRUE,
167523,1089030762,11101 E GIBBS AVE BLDG 2,ROSEDALE,IN,47874,TRUE,
167524,1089030768,11241 E GIBBS AVE,ROSEDALE,IN,47874,TRUE,
167525,1089030777,9542 N BALDWIN ST,ROSEDALE,IN,47874,TRUE,
167526,1089030782,11101 E GIBBS AVE,ROSEDALE,IN,47874,TRUE,
167993,1286919089,306 W ALECK ST,CONVERSE,IN,46919,TRUE,
167994,1286919091,203 W ALECK ST,CONVERSE,IN,46919,TRUE,
167995,1286919100,403 N MAPLE ST,CONVERSE,IN,46919,TRUE,
167996,1286919123,407 N MAPLE ST,CONVERSE,IN,46919,TRUE,
167997,1286919128,301 W ALECK ST,CONVERSE,IN,46919,TRUE,
167998,1286919134,313 W ALECK ST,CONVERSE,IN,46919,TRUE,
167999,1286919160,302 W ALECK ST,CONVERSE,IN,46919,TRUE,
168000,1286919166,295 W ALECK ST,CONVERSE,IN,46919,TRUE,
168001,1286919365,301 N MAPLE ST,CONVERSE,IN,46919,TRUE,
168002,1286919383,216 W WATER ST,CONVERSE,IN,46919,TRUE,
168003,1286919385,306 W WATER ST,CONVERSE,IN,46919,TRUE,
168004,1286919388,208 W WATER ST,CONVERSE,IN,46919,TRUE,
168005,1286919389,212 W WATER ST BLDG 2,CONVERSE,IN,46919,TRUE,
168006,1286919390,307 N MAPLE ST,CONVERSE,IN,46919,TRUE,
168007,1286919391,204 W WATER ST,CONVERSE,IN,46919,TRUE,
168008,1286919392,203 W RAILROAD ST,CONVERSE,IN,46919,TRUE,
168009,1286919393,210 W WATER ST,CONVERSE,IN,46919,TRUE,
168010,1286919397,205 W RAILROAD ST,CONVERSE,IN,46919,TRUE,
168011,1286919398,206 W WATER ST,CONVERSE,IN,46919,TRUE,
168012,1286919399,212 W WATER ST,CONVERSE,IN,46919,TRUE,
168013,1413416587,200 W RAILROAD ST,CONVERSE,IN,46919,TRUE,
168014,1286919156,501 N MAPLE ST,CONVERSE,IN,46919,TRUE,
168017,1089031034,10188 E GIBBS AVE,ROSEDALE,IN,47874,TRUE,
168018,1089031042,10358 E GIBBS AVE,ROSEDALE,IN,47874,TRUE,
168021,1089031050,10000 E GIBBS AVE,ROSEDALE,IN,47874,TRUE,
168153,1286919157,503 N MAPLE ST,CONVERSE,IN,46919,TRUE,
168154,1286919175,208 W ALECK ST,CONVERSE,IN,46919,TRUE,
168155,1286919178,506 LINCOLN ST,CONVERSE,IN,46919,TRUE,
168156,1286919131,501 N JEFFERSON ST,CONVERSE,IN,46919,TRUE,
168157,1286919150,106 W ALECK ST,CONVERSE,IN,46919,TRUE,
168158,1286919369,149 BRANDON ST,CONVERSE,IN,46919,TRUE,
168159,1286919384,213 W WATER ST,CONVERSE,IN,46919,TRUE,
168160,1286919386,207 W WATER ST,CONVERSE,IN,46919,TRUE,
168161,1286919387,203 N MAPLE ST,CONVERSE,IN,46919,TRUE,
168162,1286919394,215 W WATER ST,CONVERSE,IN,46919,TRUE,
168163,1286919395,209 W WATER ST,CONVERSE,IN,46919,TRUE,
168164,1286919396,203 W WATER ST,CONVERSE,IN,46919,TRUE,
168165,1286919401,211 W WATER ST,CONVERSE,IN,46919,TRUE,
168166,1451667191,402 N JEFFERSON ST BLDG 2,CONVERSE,IN,46919,TRUE,
168167,1286919427,314 N JEFFERSON ST,CONVERSE,IN,46919,TRUE,
168168,1286919088,401 N JEFFERSON ST,CONVERSE,IN,46919,TRUE,
168169,1286919110,407 N JEFFERSON ST,CONVERSE,IN,46919,TRUE,
168677,1286919125,405 N JEFFERSON ST,CONVERSE,IN,46919,TRUE,
168678,1286919147,406 ALECK ST,CONVERSE,IN,46919,TRUE,
168679,1286919180,406 N MAPLE ST,CONVERSE,IN,46919,TRUE,
168680,1286919181,403 N JEFFERSON ST,CONVERSE,IN,46919,TRUE,
168681,1286919186,105 W ALECK ST,CONVERSE,IN,46919,TRUE,
168822,1413416736,137 W ALECK ST,CONVERSE,IN,46919,TRUE,
168823,1286919367,306 N MAPLE ST,CONVERSE,IN,46919,TRUE,
168824,1286919372,102 W RAILROAD ST,CONVERSE,IN,46919,TRUE,
168825,1286919375,106 W WATER ST,CONVERSE,IN,46919,TRUE,
168826,1286919451,309 N JEFFERSON ST,CONVERSE,IN,46919,TRUE,
168827,1286919496,307 N JEFFERSON ST,CONVERSE,IN,46919,TRUE,
168828,1286919499,315 N JEFFERSON ST,CONVERSE,IN,46919,TRUE,
168829,1286919500,311 N JEFFERSON ST,CONVERSE,IN,46919,TRUE,
168830,1451667190,305 N JEFFERSON ST BLDG 2,CONVERSE,IN,46919,TRUE,
168831,1286919379,106 BRANDON ST,CONVERSE,IN,46919,TRUE,
168832,1286919381,105 W WATER ST,CONVERSE,IN,46919,TRUE,
168833,1286919450,221 1/2 N JEFFERSON ST,CONVERSE,IN,46919,TRUE,
168834,1286919420,202 N WASHINGTON ST,CONVERSE,IN,46919,TRUE,
168835,1286919448,204 N WASHINGTON ST,CONVERSE,IN,46919,TRUE,
168836,1286919433,304 N JEFFERSON ST,CONVERSE,IN,46919,TRUE,
168837,1286919489,203 N JEFFERSON ST,CONVERSE,IN,46919,TRUE,
168838,1286919415,109 E WABASH ST,CONVERSE,IN,46919,TRUE,
168839,1286919421,105 N MADISON ST,CONVERSE,IN,46919,TRUE,
168840,1286919425,118 N JEFFERSON ST,CONVERSE,IN,46919,TRUE,
168841,1286919444,111 N MADISON ST,CONVERSE,IN,46919,TRUE,
168842,1286919446,214 N JEFFERSON ST,CONVERSE,IN,46919,TRUE,
168843,1286919459,115 N MADISON ST,CONVERSE,IN,46919,TRUE,
168844,1286919460,114 N JEFFERSON ST,CONVERSE,IN,46919,TRUE,
168845,1286919462,107 N MADISON ST,CONVERSE,IN,46919,TRUE,
168846,1286919465,210 N JEFFERSON ST BLDG 2,CONVERSE,IN,46919,TRUE,
168847,1286919493,202 N JEFFERSON ST BLDG 2,CONVERSE,IN,46919,TRUE,
168848,1286919503,110 N JEFFERSON ST,CONVERSE,IN,46919,TRUE,
168849,1286919504,104 N JEFFERSON ST,CONVERSE,IN,46919,TRUE,
168946,1012907874,8420 N 800 E,MONTICELLO,IN,47960,TRUE,
168990,1286919505,108 N JEFFERSON ST,CONVERSE,IN,46919,TRUE,
168991,1286919506,102 N JEFFERSON ST,CONVERSE,IN,46919,TRUE,
168992,1286919412,113 N WASHINGTON ST,CONVERSE,IN,46919,TRUE,
168993,1286919424,108 N MADISON ST,CONVERSE,IN,46919,TRUE,
168994,1286919428,109 N WASHINGTON ST,CONVERSE,IN,46919,TRUE,
168995,1286919430,105 N WASHINGTON ST,CONVERSE,IN,46919,TRUE,
168996,1286919431,106 N MADISON ST,CONVERSE,IN,46919,TRUE,
168997,1286919440,110 N MADISON ST,CONVERSE,IN,46919,TRUE,
168998,1286919441,207 E WABASH ST,CONVERSE,IN,46919,TRUE,
168999,1286919442,115 N WASHINGTON ST,CONVERSE,IN,46919,TRUE,
169000,1286919447,120 N MADISON ST,CONVERSE,IN,46919,TRUE,
169566,1286919453,201 E WABASH ST,CONVERSE,IN,46919,TRUE,
169567,1286919464,114 N MADISON ST,CONVERSE,IN,46919,TRUE,
169568,1286919467,107 N WASHINGTON ST,CONVERSE,IN,46919,TRUE,
169569,1286919472,112 N MADISON ST,CONVERSE,IN,46919,TRUE,
169570,1286919501,118 N MADISON ST,CONVERSE,IN,46919,TRUE,
169571,1286919502,116 N MADISON ST,CONVERSE,IN,46919,TRUE,
169572,1286919507,104 N MADISON ST,CONVERSE,IN,46919,TRUE,
169573,1286919508,205 E WABASH ST,CONVERSE,IN,46919,TRUE,
169574,1286919437,104 N WASHINGTON ST,CONVERSE,IN,46919,TRUE,
169575,1286919601,301 E WABASH ST BLDG 4,CONVERSE,IN,46919,TRUE,
169576,1286919602,301 E WABASH ST BLDG 3,CONVERSE,IN,46919,TRUE,
169577,1286919576,306 E WABASH ST,CONVERSE,IN,46919,TRUE,
169773,1286919578,308 E WABASH ST,CONVERSE,IN,46919,TRUE,
169774,1286919581,302 E WABASH ST,CONVERSE,IN,46919,TRUE,
169775,1286919591,115 S WASHINGTON ST,CONVERSE,IN,46919,TRUE,
169776,1286919411,207 E MARION ST,CONVERSE,IN,46919,TRUE,
169777,1286919414,206 E WABASH ST,CONVERSE,IN,46919,TRUE,
